2018/08/12,14:20,0.110,12.996
2018/08/12,14:30,0.110,12.993
2018/08/12,14:40,0.113,13.125
2018/08/12,14:50,0.113,13.196
2018/08/12,15:00,0.113,13.200
2018/08/12,15:10,0.113,13.214
2018/08/12,15:20,0.111,13.165
